parent,pcode,keytag,type,photos,building,typecode,poiweight,citycode,adname,children,featured_reviews_remake,tel,id,tag,entr_location,adcode,pname,biz_type,cityname,postcode,business_area,childtype,atag,name,shopid,favorite_num,navi_poiid,distance,importance,biz_ext,recommend,discount_num,gridcode,shopinfo,alias,event,indoor_map,email,timestamp,website,address,space_num,match,indoor_data,exit_location,location,groupbuy_num,featured_reviews,_city_name,_city_adcode
[],320000,旅馆,住宿服务;旅馆招待所;旅馆招待所,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/05f576e52465f4365d73a28b19055019'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/9f22d86114e5a14936f9a733c22d7928'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/f7afb2604c870e2e3c7635f9651b5188'}]",[],100200,[],0515,亭湖区,[],[],0515-88224073,B020302SWB,[],"120.16325181636627,33.38375957410002",320902,江苏省,hotel,盐城市,[],文港路,[],[],盐城兴源旅社,[],[],I51F032002_11982,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.0', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,5020016300,0,[],[],0,[],2026-07-15 05:38:38,[],育才路45号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.163338,33.383781",0,[],盐城,320900
[],320000,旅馆,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/2b5984202ef251714a0fe1f35a9080a5'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/16594fdcb614b01bab76705b55031e75'}, {'provider': [], 'title': '其他', 'url': 'https://store.is.autonavi.com/showpic/3fcf7d8deff80603bea7178a563fc289'}]",[],100100,[],0515,亭湖区,[],[],0515-89805699;13626224083,B020315ECK,[],[],320902,江苏省,hotel,盐城市,[],富康美食街(建军东路店),[],[],众意宾馆(富康路),[],[],I51F032002_59907,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.7', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,5020018401,0,[],[],0,[],2026-07-15 05:38:53,[],盐东开发区九组,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.181066,33.402340",0,[],盐城,320900
[],320000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/34d832783628304e7c2b50de43022710'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/a2380d2d0406e003acb5f20b5816da32'}, {'provider': [], 'title': '大床间', 'url': 'https://store.is.autonavi.com/showpic/414bcad9488537c0e471f05afcd75ed1'}]",[],100100,[],0523,姜堰区,[],[],0523-88262488,B020B0ORH5,[],"120.142900,32.502522",321204,江苏省,hotel,泰州市,[],[],[],[],泰州京宁宾馆,[],[],I51F042002_26027,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.8', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820610101,0,[],[],0,[],2026-07-15 05:37:12,[],罗塘东路88号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.143407,32.502439",0,[],泰州,321200
[],320000,经济型,住宿服务;旅馆招待所;旅馆招待所,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/2c1229bbbc12654535fd964cdec05723'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/6e2c613c730e92d9b76ac9daaf335326'}, {'provider': [], 'title': '豪华标准间', 'url': 'https://store.is.autonavi.com/showpic/33fff0fa8b0a48574b133106bb9e3dfb'}]",[],100200,[],0523,姜堰区,[],[],0523-88313309;13401221386,B020B020F2,[],"120.157126,32.48018",321204,江苏省,hotel,泰州市,[],[],[],[],泰州富贵旅馆,[],[],I51F043002_939,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.5', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820517211,0,[],[],0,[],2026-07-15 05:37:20,[],人民南路31号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.157143,32.480046",0,[],泰州,321200
[],320000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/559dc7f75e7bc02d5622bd265170d2df'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/34710f1030238ce3bc64f3d3442d1ce0'}, {'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/f0763a12d04c85043b324c845f342224'}]",[],100100,[],0523,高港区,[],[],0523-86916581,B020B01REC,[],[],321203,江苏省,hotel,泰州市,[],口岸,[],[],泰州鑫港商务宾馆,[],[],I50F045048_935,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4819376002,0,[],[],0,[],2026-07-15 05:37:21,[],江平中路15号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"119.886055,32.300347",0,[],泰州,321200
[],320000,旅馆,住宿服务;旅馆招待所;旅馆招待所|餐饮服务;中餐厅;中餐厅,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/30cad1e7e36eaeae935bd07435caf0ed'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/4375fa5497ea64a440f7f81b95c62e24'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/795904e63b5234274505429bfaa0f731'}]",[],100200|050100,[],0523,海陵区,[],[],15105268977;17714956566,B020B0151C,[],"119.910606,32.445816",321202,江苏省,hotel,泰州市,[],青年南路,[],[],泰州华中旅社,[],[],I50F043048_3611;3610,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': [], 'meal_ordering': '0'}",0,0,4819573212,1,[],[],0,[],2026-07-15 05:36:53,[],青年南路2号-8号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"119.911250,32.445680",0,[],泰州,321200
[],320000,旅馆,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/fdfffe2b06a5a2461fa998a8ea66fa0b'}, {'provider': [], 'title': '酒店外观', 'url': 'https://store.is.autonavi.com/showpic/bc9a57f19b1cc57f486486994021702f'}, {'provider': [], 'title': '大床房', 'url': 'https://store.is.autonavi.com/showpic/724a927cc32f9ac2c83a4e4b9268fa94'}]",[],100100,[],0523,泰兴市,[],[],13852883728,B020B01T4V,[],"120.140643,32.204775",321283,江苏省,hotel,泰州市,[],[],[],[],港湾宾馆,[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820214110,1,[],[],0,[],2026-07-15 05:37:10,[],河失镇城黄西路五十号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.140599,32.204905",0,[],泰州,321200
[],320000,经济型,住宿服务;旅馆招待所;旅馆招待所,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/480e4d76061a124e3d01ab99544e71b0'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/734b78c7a911c29851915e79a8b56157'}, {'provider': [], 'title': '其他', 'url': 'https://store.is.autonavi.com/showpic/b17115168314033da7a0e884f8a62f2d'}]",[],100200,[],0523,海陵区,[],[],0523-86278566,B020B0OS1R,[],"119.973729,32.499439",321202,江苏省,hotel,泰州市,[],[],[],[],泰州东升旅馆,[],[],I50F042048_12699,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.6', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4819579722,0,[],[],0,[],2026-07-15 05:37:13,[],海姜大道114号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"119.973884,32.499439",0,[],泰州,321200
[],320000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/046f9437706ed45ab248df5c8d4467e6'}, {'provider': [], 'title': '公共区域', 'url': 'https://store.is.autonavi.com/showpic/d17a82911b629332fc99f1e10b0618b4'}, {'provider': [], 'title': '豪华大床房', 'url': 'https://store.is.autonavi.com/showpic/5f712a27845c7eb781d3245ab21ba34f'}]",[],100100,[],0523,泰兴市,[],[],0523-87639991,B020B01GNO,[],"120.139323,32.204422",321283,江苏省,hotel,泰州市,[],[],[],[],OYO田园假日酒店(城黄西路店),[],[],I51F046002_197,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.5', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820214110,0,田园宾馆(泰兴市河失镇医院西南),[],0,[],2026-07-15 05:37:28,[],河失镇城黄西路60号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.139256,32.204702",0,[],泰州,321200
[],320000,经济型,住宿服务;旅馆招待所;旅馆招待所|住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/80856d00905663f274b780b016a245bd'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/12cc596ae1ad04ada2d39a450f5708ed'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/9c3e701bc9cb4b823a8f67e3f375ea49'}]",[],100200|100100,[],0523,靖江市,[],[],15850899909,B020B026DF,[],[],321282,江苏省,hotel,泰州市,[],靖城,[],[],天一宾馆,[],[],I51F048003_2945,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.1', 'lowest_price': [], 'hotel_ordering': '0', 'open_time': []}",0,0,4820022012,0,[],[],0,[],2026-06-26 12:40:02,[],骥江西路468号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.258997,32.021998",0,[],泰州,321200
[],320000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/d646dc5809a99b3dafb4dd1d1d7ddcad'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/45f95afa71167e6cfd1eaee108ea8722'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/34710f1030238ce3bc64f3d3442d1ce0'}]",[],100100,[],0523,高港区,[],[],0523-86906677;0523-86906679,B020B022Z7,[],"119.875406,32.312967",321203,江苏省,hotel,泰州市,[],金港中路,[],[],金波宾馆,[],[],I50F045047_264,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.9', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4819377010,0,[],[],0,[],2026-07-15 05:37:36,[],春江路345号(近扬子江、大润发超市),[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"119.875681,32.313114",0,[],泰州,321200
[],320000,经济型,住宿服务;宾馆酒店;经济型连锁酒店,"[{'provider': [], 'title': '酒店外观', 'url': 'https://store.is.autonavi.com/showpic/d4fcc8f4770210677b7e4d1487e1dcb1'}, {'provider': [], 'title': '大床房', 'url': 'https://store.is.autonavi.com/showpic/d0960f2ac34160e6a0719a8637e7dccc'}, {'provider': [], 'title': '公共区域', 'url': 'https://store.is.autonavi.com/showpic/a2fb2466aa26390ee106789febe1abb7'}]",[],100105,[],0523,海陵区,[],[],0523-86818666;15952600331,B0FFHQ0OH9,[],"119.906182,32.498457",321202,江苏省,hotel,泰州市,[],[],[],[],尚客优连锁酒店(泰州汽车西站店),[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.2', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4819579221,0,[],[],0,[],2026-07-15 05:37:11,[],扬州路115号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"119.906301,32.498376",0,[],泰州,321200
[],320000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/e668d88a7e2273fbc99e48fb879a8ad3'}, {'provider': [], 'title': 'IMG_3113.JPG', 'url': 'https://store.is.autonavi.com/showpic/a61dc8f1fc060becf23fce442ff04c49'}, {'provider': [], 'title': '大床房', 'url': 'https://store.is.autonavi.com/showpic/bcf0c33dd6526b5408bf73f7c7f662ab'}]",[],100100,[],0523,泰兴市,[],[],0523-87868111;18651148000,B020B01SDF,[],"120.049221,32.175366",321283,江苏省,hotel,泰州市,[],鼓楼东路,[],[],泰兴星河宾馆,[],[],I51F046001_2208,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820201302,0,[],[],0,[],2026-07-15 05:37:37,[],星火路316号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.049172,32.175505",0,[],泰州,321200
[],320000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/8a409b90db5e0f3630e3772ba6af82ee'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/aa9d2119d350beb67f8c0610d7685909'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/34710f1030238ce3bc64f3d3442d1ce0'}]",[],100100,[],0523,靖江市,[],[],0523-82951580;0523-84834811;13228788669,B020B0OG24,[],"120.257959,32.022313",321282,江苏省,hotel,泰州市,[],靖城,[],[],靖江都市之星宾馆,[],[],I51F048003_8334,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820022021,0,[],[],0,[],2026-07-15 05:37:34,[],靖城街道骥江西路488号(近上海城、德诚广场),[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.258001,32.022571",0,[],泰州,321200
[],320000,商务酒店,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/4d9674ff1e01ebe485aa1effc6c30333'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/01792a877cdd641cdd8cb4143f2b287a'}, {'provider': [], 'title': '标准双人间', 'url': 'https://store.is.autonavi.com/showpic/cdfe5df0afd02aa6329c3d58699aecb5'}]",[],100100,[],0523,泰兴市,[],[],0523-87485718,B020B0PKD6,[],[],321283,江苏省,hotel,泰州市,[],[],[],[],金悦宾馆,[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.7', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820002112,1,[],[],0,[],2026-07-15 05:38:20,[],虹桥镇七圩祥福中街(农行对门),[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.021338,32.021770",0,[],泰州,321200
[],320000,快捷酒店,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/0717d7764b77c9fda4e69e775ffd55df'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/1fd021e30f900def6ac5f46dd54fa671'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/cfaf70e68a6793cc360195a3657c4026'}]",[],100100,[],0523,海陵区,[],[],0523-86333663,B020B01IN0,[],"119.917295,32.483948",321202,江苏省,hotel,泰州市,[],迎春西路,[],[],天鸿宾馆,[],[],I50F043048_12479,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4819578301,1,[],[],0,[],2026-07-15 05:36:56,[],海陵南路599号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"119.917189,32.483901",0,[],泰州,321200
[],320000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/94b5586cd6fa15f3925b061d435db01d'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/f95b3c56229238764be33abf0efe735c'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B020B01HAC/comment/E373F8AC_8444_44E7_B582_BDDA7885FE7B_L0_001_IMG_0561_1657801459112_318faf98.JPG'}]",[],100100,[],0523,靖江市,[],[],0523-84807166;15371569690,B020B01HAC,[],"120.25196,32.002902",321282,江苏省,hotel,泰州市,[],[],[],[],金秋快捷宾馆(靖江汽车站店),[],[],I51F048002_145,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820020010,0,[],[],0,[],2026-07-15 05:37:05,[],新汽车站出口处,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.251826,32.002892",0,[],泰州,321200
[],320000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/e287e943e6dfcbec53230dd24add36c0'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/a3d3e82d6cf6b8b80c1c79588a18442d'}, {'provider': [], 'title': '尊享三人间', 'url': 'https://store.is.autonavi.com/showpic/c835433437f4cb18f2202f2b8d5e3daa'}]",[],100100,[],0523,姜堰区,[],[],0523-88853777,B020B0OD3N,[],"120.166558,32.498315",321204,江苏省,hotel,泰州市,225500,[],[],[],泰州999商务宾馆,[],[],I51F042002_5362,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820519321,0,[],[],0,[],2026-07-15 05:36:51,[],中天新村西大门北侧3号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.166885,32.498310",0,[],泰州,321200
[],320000,经济型,住宿服务;宾馆酒店;经济型连锁酒店,"[{'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/0c079073a0d3ed7fbe43fdf8f13e326a'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/f2038a760748c26686486f2197b39793'}, {'provider': [], 'title': '三人间', 'url': 'https://store.is.autonavi.com/showpic/28ab3afa9fdc3a0f81baad71fe323053'}]",[],100105,[],0523,姜堰区,[],[],0523-88513999;18061070606,B020B0O7YZ,[],"120.15565472689954,32.4839152792492",321204,江苏省,hotel,泰州市,[],[],[],[],7天酒店(长途汽车客运总店),[],[],I51F043002_10862,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.0', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820518201,0,[],[],0,[],2026-07-15 05:37:36,[],人民中路46-38号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.155575,32.484025",0,[],泰州,321200
[],320000,旅馆,住宿服务;旅馆招待所;旅馆招待所,"[{'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/c7c2a46599feeb0bdbcf6472bab98b46'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/e32b4234e6b0c6b2c632aa2e9600ef01'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/c4d6fb36a2fce96b557779f455a7e860'}]",[],100200,[],0523,海陵区,[],[],18652613087,B020B013L2,[],"119.944117,32.484101",321202,江苏省,hotel,泰州市,[],迎春东路,[],[],泰州明明旅馆,[],[],I50F043048_11510,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.9', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4819578501,0,[],[],0,[],2026-07-15 05:36:56,[],东方花园公建A-108号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"119.944405,32.484177",0,[],泰州,321200
[],320000,旅馆,住宿服务;旅馆招待所;旅馆招待所|餐饮服务;中餐厅;中餐厅,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/eaa18ac2ed698f0ba5cb09a83de914d5'}, {'provider': [], 'title': '小单人间', 'url': 'https://store.is.autonavi.com/showpic/2fba798f21e542624bd893ed3c6b0914'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/b1f93de118d76cad4d5f39d45d26f4ae'}]",[],100200|050100,[],0523,兴化市,[],[],15052832598,B020B01RA7,[],[],321281,江苏省,hotel,泰州市,[],开发区,[],[],兴化市金阳旅馆饭店,[],[],I50F037047_1374,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.9', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': [], 'meal_ordering': '0'}",0,0,4919269522,1,[],[],0,[],2026-07-15 05:36:56,[],开发区开发区经济开发区五里西路(车管所斜对面),[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"119.821893,32.915989",0,[],泰州,321200
[],320000,旅馆,住宿服务;宾馆酒店;宾馆酒店|住宿服务;旅馆招待所;旅馆招待所,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/ca795e798a7464b2473d87dc2d27819c'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/8065431d28bed4a798c5d9badb8bdcc1'}, {'provider': [], 'title': '标准间', 'url': 'https://store.is.autonavi.com/showpic/7fe0b858df765b544338c9a15824e7b7'}]",[],100100|100200,[],0523,海陵区,[],[],18861065555,B020B01YST,[],"119.898563,32.416341",321202,江苏省,hotel,泰州市,[],寺巷,[],[],天祥宾馆,[],[],I50F043048_12930,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.7', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4819479122,0,[],[],0,[],2026-07-15 05:37:18,[],寺巷镇振兴路北侧1号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"119.898507,32.416479",0,[],泰州,321200
[],320000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/9e741175e0d555a374316343f63ebc89'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/8cb42a5f26e8c239476a2be442312dd3'}, {'provider': [], 'title': '豪华套房', 'url': 'https://store.is.autonavi.com/showpic/0f932b4c51513f86947a87acec4bf0d1'}]",[],100100,[],0523,靖江市,[],[],0523-88907777;0523-88909999;13801425088,B020B025H0,[],"120.287088,32.013142",321282,江苏省,hotel,泰州市,[],[],[],[],金钻大酒店(江平路),[],[],I51F048003_5166,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820021212,0,[],[],0,[],2026-07-15 05:37:26,[],靖城江平路5号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.287259,32.012959",0,[],泰州,321200
B0FFG0KS2N,320000,经济型,住宿服务;宾馆酒店;经济型连锁酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/ccdb6afebf8ace5ecc84aabeb5a337b2'}, {'provider': [], 'title': '封面', 'url': 'https://store.is.autonavi.com/showpic/3c55f7ebf3e3e8e5286d162df9ff419a'}, {'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/41137b8600a5b674d343192a5c09aed6'}]",[],100105,[],0523,姜堰区,[],[],0523-80770555;0523-88585000,B020B0OTDX,[],"120.147006,32.505842",321204,江苏省,hotel,泰州市,[],[],202,[],尚客优酒店(泰州姜堰步行街店),[],[],I51F042002_6696,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.4', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820610122,0,[],[],0,[],2026-07-15 05:37:35,[],罗塘街道迎宾西路169号新市民广场2号楼308室,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.147164,32.505674",0,[],泰州,321200
[],320000,快捷酒店,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/2a60947d3cd30588589702dcebbfa715'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/453c198a1c7d9a23dc8e6baf5a92fba7'}, {'provider': [], 'title': '大床房', 'url': 'https://store.is.autonavi.com/showpic/7af83d85552d6d4a47d74571aadb12c1'}]",[],100100,[],0523,高港区,[],[],17768627373;19825679555,B020B01EF3,[],"119.885885,32.300074",321203,江苏省,hotel,泰州市,[],口岸,[],[],永兴宾馆(扬子江南路店),[],[],I50F045048_81,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4819376002,0,[],[],0,[],2026-07-15 05:37:30,[],江平中路17号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"119.886055,32.300347",0,[],泰州,321200
[],320000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '酒店外观', 'url': 'https://store.is.autonavi.com/showpic/5bb7824bf8fec6bba72056ae022241fe'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/ee63f5207980cede689eaf1a78fc87a4'}, {'provider': [], 'title': '特色主题房', 'url': 'http://store.is.autonavi.com/showpic/7691f3923f5f652092ffea21cc0d9390'}]",[],100100,[],0523,海陵区,[],[],0523-86156111;0523-86157338;0523-86157418,B020B0P00J,[],"119.945801,32.455319",321202,江苏省,hotel,泰州市,[],[],[],[],东方之珠酒店(泰州凤凰东路大学城店),[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.1', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4819574512,0,[],[],0,[],2026-07-15 05:36:53,[],凤凰东路6号(近江苏牧医学院),[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"119.945893,32.455264",0,[],泰州,321200
B0FFF831XH,320000,商务酒店,住宿服务;宾馆酒店;经济型连锁酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/52a6e9ccbcdf83dcff8d40ad819cc9ff'}, {'provider': [], 'title': '阳光|落地窗景观双床房', 'url': 'https://store.is.autonavi.com/showpic/484f0dec561b105b9ac31f049a7214a1'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/3c19d972a5888c4b3bc0c32baef6f935'}]",[],100105,[],0523,靖江市,[],[],17768612616,B0FFG57AUR,[],"120.253206,32.002177",321282,江苏省,hotel,泰州市,[],[],202,[],富海酒店(泰和吾悦广场靖江汽车客运站店),[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4820020000,1,[],[],0,[],2026-07-15 05:37:18,[],南环路富海广场9栋9号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"120.253286,32.001975",0,[],泰州,321200
